Year,Time period,Commodity,Statistic type,Unit,Value
2016,Q4 Oct-Dec,"Chickens, Broilers",Total disappearance,Million LBS,8232.7383
2016,Q4 Oct-Dec,"Chickens, Broilers",Total supply,Million LBS,10730.9433
2016,Q4 Oct-Dec,"Chickens, Other",Beginning stocks,Million LBS,11.449
2016,Q4 Oct-Dec,"Chickens, Other",Condemnations,Million LBS,0.1452
2016,Q4 Oct-Dec,"Chickens, Other",Ending stocks,Million LBS,8.242
2016,Q4 Oct-Dec,"Chickens, Other",Exports,Million LBS,36.742
2016,Q4 Oct-Dec,"Chickens, Other",Federally inspected production,Million LBS,131.979
2016,Q4 Oct-Dec,"Chickens, Other",Imports,Million LBS,0.884
2016,Q4 Oct-Dec,"Chickens, Other",Net ready-to-cook production,Million LBS,131.8338
2016,Q4 Oct-Dec,"Chickens, Other","Per capita disappearance, boneless retail weight",(LBS) Pounds,0.184
2016,Q4 Oct-Dec,"Chickens, Other","Per capita disappearance, carcass weight",(LBS) Pounds,0.3056
2016,Q4 Oct-Dec,"Chickens, Other","Per capita disappearance, retail weight",(LBS) Pounds,0.3056
2016,Q4 Oct-Dec,"Chickens, Other",Total disappearance,Million LBS,99.1828
2016,Q4 Oct-Dec,"Chickens, Other",Total supply,Million LBS,144.1668
2016,Q4 Oct-Dec,Eggs and egg products,Beginning stocks,"Million dozen, shell-egg equivalent",133.8
2016,Q4 Oct-Dec,Eggs and egg products,Ending stocks,"Million dozen, shell-egg equivalent",142.2
2016,Q4 Oct-Dec,Eggs and egg products,Exports,"Million dozen, shell-egg equivalent",86.721
2016,Q4 Oct-Dec,Eggs and egg products,Federally inspected eggs broken,"Million dozen, shell-egg equivalent",589
2016,Q4 Oct-Dec,Eggs and egg products,Hatching production,"Million dozen, shell-egg equivalent",284.5333
2016,Q4 Oct-Dec,Eggs and egg products,Hatching use,"Million dozen, shell-egg equivalent",251.5669
2016,Q4 Oct-Dec,Eggs and egg products,Imports,"Million dozen, shell-egg equivalent",32.247
2016,Q4 Oct-Dec,Eggs and egg products,Per capita disappearance,"Number, shell-egg equivalent",70.6143
2016,Q4 Oct-Dec,Eggs and egg products,Table production,"Million dozen, shell-egg equivalent",1939.9833
2016,Q4 Oct-Dec,Eggs and egg products,Total disappearance,"Million dozen, shell-egg equivalent",1910.0758
2016,Q4 Oct-Dec,Eggs and egg products,Total production,"Million dozen, shell-egg equivalent",2224.5167
2016,Q4 Oct-Dec,Eggs and egg products,Total supply,"Million dozen, shell-egg equivalent",2390.5637
2016,Q4 Oct-Dec,Lamb and mutton,Beginning stocks,"Million lbs, CWE",32.736
2016,Q4 Oct-Dec,Lamb and mutton,Commercial production,"Million lbs, CWE",37
2016,Q4 Oct-Dec,Lamb and mutton,Ending stocks,"Million lbs, CWE",26.14
2016,Q4 Oct-Dec,Lamb and mutton,Exports,"Million lbs, CWE",1.843
2016,Q4 Oct-Dec,Lamb and mutton,Farm production,"Million lbs, CWE",1.287
2016,Q4 Oct-Dec,Lamb and mutton,Imports,"Million lbs, CWE",52.149
2016,Q4 Oct-Dec,Lamb and mutton,"Per capita disappearance, boneless retail weight",(LBS) Pounds,0.193
2016,Q4 Oct-Dec,Lamb and mutton,"Per capita disappearance, carcass weight",(LBS) Pounds,0.2933
2016,Q4 Oct-Dec,Lamb and mutton,"Per capita disappearance, retail weight",(LBS) Pounds,0.261
2016,Q4 Oct-Dec,Lamb and mutton,Total disappearance,"Million lbs, CWE",95.189
2016,Q4 Oct-Dec,Lamb and mutton,Total production,"Million lbs, CWE",38.287
2016,Q4 Oct-Dec,Lamb and mutton,Total supply,"Million lbs, CWE",123.172
2016,Q4 Oct-Dec,Pork,Beginning stocks,"Million lbs, CWE",693.453
2016,Q4 Oct-Dec,Pork,Commercial production,"Million lbs, CWE",6647.7
2016,Q4 Oct-Dec,Pork,Ending stocks,"Million lbs, CWE",507.1261
2016,Q4 Oct-Dec,Pork,Exports,"Million lbs, CWE",1457.161
2016,Q4 Oct-Dec,Pork,Farm production,"Million lbs, CWE",4.6908
2016,Q4 Oct-Dec,Pork,Imports,"Million lbs, CWE",275.463
2016,Q4 Oct-Dec,Pork,"Per capita disappearance, boneless retail weight",(LBS) Pounds,12.705
2016,Q4 Oct-Dec,Pork,"Per capita disappearance, carcass weight",(LBS) Pounds,17.428
2016,Q4 Oct-Dec,Pork,"Per capita disappearance, retail weight",(LBS) Pounds,13.5242
2016,Q4 Oct-Dec,Pork,Total disappearance,"Million lbs, CWE",5657.0197
2016,Q4 Oct-Dec,Pork,Total production,"Million lbs, CWE",6652.3908
2016,Q4 Oct-Dec,Pork,Total supply,"Million lbs, CWE",7621.3068
2016,Q4 Oct-Dec,Total poultry,Beginning stocks,Million LBS,1260.179
2016,Q4 Oct-Dec,Total poultry,Condemnations,Million LBS,107.8458
2016,Q4 Oct-Dec,Total poultry,Ending stocks,Million LBS,1064.534
2016,Q4 Oct-Dec,Total poultry,Exports,Million LBS,1909.998
2016,Q4 Oct-Dec,Total poultry,Federally inspected production,Million LBS,11708.844
2016,Q4 Oct-Dec,Total poultry,Imports,Million LBS,47.366
2016,Q4 Oct-Dec,Total poultry,Net ready-to-cook production,Million LBS,11600.9982
2016,Q4 Oct-Dec,Total poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,30.6045
2016,Q4 Oct-Dec,Total poultry,"Per capita disappearance, retail weight",(LBS) Pounds,27.0283
2016,Q4 Oct-Dec,Total poultry,Total disappearance,Million LBS,9934.0112
2016,Q4 Oct-Dec,Total poultry,Total supply,Million LBS,12908.5432
2016,Q4 Oct-Dec,Total red meat,Beginning stocks,"Million lbs, CWE",1428.1824
2016,Q4 Oct-Dec,Total red meat,Commercial production,"Million lbs, CWE",13329.5
2016,Q4 Oct-Dec,Total red meat,Ending stocks,"Million lbs, CWE",1304.3843
2016,Q4 Oct-Dec,Total red meat,Exports,"Million lbs, CWE",2198.976
2016,Q4 Oct-Dec,Total red meat,Farm production,"Million lbs, CWE",32.6795
2016,Q4 Oct-Dec,Total red meat,Imports,"Million lbs, CWE",965.448
2016,Q4 Oct-Dec,Total red meat,"Per capita disappearance, carcass weight",(LBS) Pounds,37.7471
2016,Q4 Oct-Dec,Total red meat,"Per capita disappearance, retail weight",(LBS) Pounds,27.8105
2016,Q4 Oct-Dec,Total red meat,Total disappearance,"Million lbs, CWE",12252.4497
2016,Q4 Oct-Dec,Total red meat,Total production,"Million lbs, CWE",13362.1795
2016,Q4 Oct-Dec,Total red meat,Total supply,"Million lbs, CWE",15755.8099
2016,Q4 Oct-Dec,Total red meat and poultry,Beginning stocks,"Million lbs, CWE",2688.361
2016,Q4 Oct-Dec,Total red meat and poultry,Commercial production,"Million lbs, CWE",24930.498
2016,Q4 Oct-Dec,Total red meat and poultry,Ending stocks,"Million lbs, CWE",2368.918
2016,Q4 Oct-Dec,Total red meat and poultry,Exports,"Million lbs, CWE",4108.974
2016,Q4 Oct-Dec,Total red meat and poultry,Imports,"Million lbs, CWE",1012.814
2016,Q4 Oct-Dec,Total red meat and poultry,Other production,"Million lbs, CWE",32.679
2016,Q4 Oct-Dec,Total red meat and poultry,"Per capita disappearance, boneless retail weight",(LBS) Pounds,45.652
2016,Q4 Oct-Dec,Total red meat and poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,68.352
2016,Q4 Oct-Dec,Total red meat and poultry,"Per capita disappearance, retail weight",(LBS) Pounds,54.839
2016,Q4 Oct-Dec,Total red meat and poultry,Total disappearance,"Million lbs, CWE",22186.461
2016,Q4 Oct-Dec,Total red meat and poultry,Total production,"Million lbs, CWE",24963.178
2016,Q4 Oct-Dec,Total red meat and poultry,Total supply,"Million lbs, CWE",28664.353
2016,Q4 Oct-Dec,Turkeys,Beginning stocks,Million LBS,511.199
2016,Q4 Oct-Dec,Turkeys,Condemnations,Million LBS,0
2016,Q4 Oct-Dec,Turkeys,Ending stocks,Million LBS,278.741
2016,Q4 Oct-Dec,Turkeys,Exports,Million LBS,152.602
2016,Q4 Oct-Dec,Turkeys,Federally inspected production,Million LBS,1511.383
2016,Q4 Oct-Dec,Turkeys,Imports,Million LBS,10.851
2016,Q4 Oct-Dec,Turkeys,Net ready-to-cook production,Million LBS,1511.383
2016,Q4 Oct-Dec,Turkeys,"Per capita disappearance, boneless retail weight",(LBS) Pounds,3.899
2016,Q4 Oct-Dec,Turkeys,"Per capita disappearance, carcass weight",(LBS) Pounds,4.9357
2016,Q4 Oct-Dec,Turkeys,"Per capita disappearance, retail weight",(LBS) Pounds,4.9357
2016,Q4 Oct-Dec,Turkeys,Total disappearance,Million LBS,1602.09
2016,Q4 Oct-Dec,Turkeys,Total supply,Million LBS,2033.433
2016,Q4 Oct-Dec,U.S. Population,Population,Million,324.593
2016,Q4 Oct-Dec,Veal,Beginning stocks,"Million lbs, CWE",11.003
2016,Q4 Oct-Dec,Veal,Commercial production,"Million lbs, CWE",20.1
2016,Q4 Oct-Dec,Veal,Ending stocks,"Million lbs, CWE",14.426
2016,Q4 Oct-Dec,Veal,Exports,"Million lbs, CWE",0
2016,Q4 Oct-Dec,Veal,Farm production,"Million lbs, CWE",1.4623
2016,Q4 Oct-Dec,Veal,Imports,"Million lbs, CWE",0
2016,Q4 Oct-Dec,Veal,"Per capita disappearance, boneless retail weight",(LBS) Pounds,0.038
2016,Q4 Oct-Dec,Veal,"Per capita disappearance, carcass weight",(LBS) Pounds,0.0559
2016,Q4 Oct-Dec,Veal,"Per capita disappearance, retail weight",(LBS) Pounds,0.0464
2016,Q4 Oct-Dec,Veal,Total disappearance,"Million lbs, CWE",18.1393
2016,Q4 Oct-Dec,Veal,Total production,"Million lbs, CWE",21.5623
2016,Q4 Oct-Dec,Veal,Total supply,"Million lbs, CWE",32.5653
2016,Yr Jan-Dec,Beef,Beginning stocks,"Million lbs, CWE",683.1521
2016,Yr Jan-Dec,Beef,Commercial production,"Million lbs, CWE",25220.9
2016,Yr Jan-Dec,Beef,Ending stocks,"Million lbs, CWE",756.6922
2016,Yr Jan-Dec,Beef,Exports,"Million lbs, CWE",2556.933
2016,Yr Jan-Dec,Beef,Farm production,"Million lbs, CWE",67
2016,Yr Jan-Dec,Beef,Imports,"Million lbs, CWE",3011.74
2016,Yr Jan-Dec,Beef,"Per capita disappearance, boneless retail weight",(LBS) Pounds,53.056
2016,Yr Jan-Dec,Beef,"Per capita disappearance, carcass weight",(LBS) Pounds,79.307
2016,Yr Jan-Dec,Beef,"Per capita disappearance, retail weight",(LBS) Pounds,55.5149
2016,Yr Jan-Dec,Beef,Total disappearance,"Million lbs, CWE",25669.167
2016,Yr Jan-Dec,Beef,Total production,"Million lbs, CWE",25287.9
2016,Yr Jan-Dec,Beef,Total supply,"Million lbs, CWE",28982.7921
2016,Yr Jan-Dec,"Chickens, Broilers",Beginning stocks,Million LBS,832.332
2016,Yr Jan-Dec,"Chickens, Broilers",Condemnations,Million LBS,435.4484
2016,Yr Jan-Dec,"Chickens, Broilers",Ending stocks,Million LBS,777.551
2016,Yr Jan-Dec,"Chickens, Broilers",Exports,Million LBS,6644.64
2016,Yr Jan-Dec,"Chickens, Broilers",Federally inspected production,Million LBS,40696.114
2016,Yr Jan-Dec,"Chickens, Broilers",Imports,Million LBS,130.9
2016,Yr Jan-Dec,"Chickens, Broilers",Net ready-to-cook production,Million LBS,40260.6656
2016,Yr Jan-Dec,"Chickens, Broilers","Per capita disappearance, boneless retail weight",(LBS) Pounds,62.885
2016,Yr Jan-Dec,"Chickens, Broilers","Per capita disappearance, carcass weight",(LBS) Pounds,104.4331
2016,Yr Jan-Dec,"Chickens, Broilers","Per capita disappearance, retail weight",(LBS) Pounds,89.708
2016,Yr Jan-Dec,"Chickens, Broilers",Total disappearance,Million LBS,33801.7066
2016,Yr Jan-Dec,"Chickens, Broilers",Total supply,Million LBS,41223.8976
2016,Yr Jan-Dec,"Chickens, Other",Beginning stocks,Million LBS,7.657
2016,Yr Jan-Dec,"Chickens, Other",Condemnations,Million LBS,0.587
2016,Yr Jan-Dec,"Chickens, Other",Ending stocks,Million LBS,8.242
2016,Yr Jan-Dec,"Chickens, Other",Exports,Million LBS,158.382
2016,Yr Jan-Dec,"Chickens, Other",Federally inspected production,Million LBS,548.567
2016,Yr Jan-Dec,"Chickens, Other",Imports,Million LBS,2.826
2016,Yr Jan-Dec,"Chickens, Other",Net ready-to-cook production,Million LBS,547.9636
2016,Yr Jan-Dec,"Chickens, Other","Per capita disappearance, boneless retail weight",(LBS) Pounds,0.729
2016,Yr Jan-Dec,"Chickens, Other","Per capita disappearance, carcass weight",(LBS) Pounds,1.2106
2016,Yr Jan-Dec,"Chickens, Other","Per capita disappearance, retail weight",(LBS) Pounds,1.2106
2016,Yr Jan-Dec,"Chickens, Other",Total disappearance,Million LBS,391.8226
2016,Yr Jan-Dec,"Chickens, Other",Total supply,Million LBS,558.4466
2016,Yr Jan-Dec,Eggs and egg products,Beginning stocks,"Million dozen, shell-egg equivalent",73.6
2016,Yr Jan-Dec,Eggs and egg products,Ending stocks,"Million dozen, shell-egg equivalent",142.2
2016,Yr Jan-Dec,Eggs and egg products,Exports,"Million dozen, shell-egg equivalent",304.179
2016,Yr Jan-Dec,Eggs and egg products,Federally inspected eggs broken,"Million dozen, shell-egg equivalent",2291.7
2016,Yr Jan-Dec,Eggs and egg products,Hatching production,"Million dozen, shell-egg equivalent",1142.4833
2016,Yr Jan-Dec,Eggs and egg products,Hatching use,"Million dozen, shell-egg equivalent",1009.6004
2016,Yr Jan-Dec,Eggs and egg products,Imports,"Million dozen, shell-egg equivalent",129.52
2016,Yr Jan-Dec,Eggs and egg products,Per capita disappearance,"Number, shell-egg equivalent",271.6053
2016,Yr Jan-Dec,Eggs and egg products,Table production,"Million dozen, shell-egg equivalent",7436.2167
2016,Yr Jan-Dec,Eggs and egg products,Total disappearance,"Million dozen, shell-egg equivalent",7325.8406
2016,Yr Jan-Dec,Eggs and egg products,Total production,"Million dozen, shell-egg equivalent",8578.7
2016,Yr Jan-Dec,Eggs and egg products,Total supply,"Million dozen, shell-egg equivalent",8781.82
2016,Yr Jan-Dec,Lamb and mutton,Beginning stocks,"Million lbs, CWE",41.452
2016,Yr Jan-Dec,Lamb and mutton,Commercial production,"Million lbs, CWE",150.2
2016,Yr Jan-Dec,Lamb and mutton,Ending stocks,"Million lbs, CWE",26.14
2016,Yr Jan-Dec,Lamb and mutton,Exports,"Million lbs, CWE",5.42
2016,Yr Jan-Dec,Lamb and mutton,Farm production,"Million lbs, CWE",5.2
2016,Yr Jan-Dec,Lamb and mutton,Imports,"Million lbs, CWE",215.92
2016,Yr Jan-Dec,Lamb and mutton,"Per capita disappearance, boneless retail weight",(LBS) Pounds,0.775
2016,Yr Jan-Dec,Lamb and mutton,"Per capita disappearance, carcass weight",(LBS) Pounds,1.1778
2016,Yr Jan-Dec,Lamb and mutton,"Per capita disappearance, retail weight",(LBS) Pounds,1.0482
2016,Yr Jan-Dec,Lamb and mutton,Total disappearance,"Million lbs, CWE",381.212
2016,Yr Jan-Dec,Lamb and mutton,Total production,"Million lbs, CWE",155.4
2016,Yr Jan-Dec,Lamb and mutton,Total supply,"Million lbs, CWE",412.772
2016,Yr Jan-Dec,Pork,Beginning stocks,"Million lbs, CWE",589.521
2016,Yr Jan-Dec,Pork,Commercial production,"Million lbs, CWE",24941.1
2016,Yr Jan-Dec,Pork,Ending stocks,"Million lbs, CWE",507.1261
2016,Yr Jan-Dec,Pork,Exports,"Million lbs, CWE",5238.659
2016,Yr Jan-Dec,Pork,Farm production,"Million lbs, CWE",15.5
2016,Yr Jan-Dec,Pork,Imports,"Million lbs, CWE",1091.488
2016,Yr Jan-Dec,Pork,"Per capita disappearance, boneless retail weight",(LBS) Pounds,47.055
2016,Yr Jan-Dec,Pork,"Per capita disappearance, carcass weight",(LBS) Pounds,64.547
2016,Yr Jan-Dec,Pork,"Per capita disappearance, retail weight",(LBS) Pounds,50.0885
2016,Yr Jan-Dec,Pork,Total disappearance,"Million lbs, CWE",20891.8239
2016,Yr Jan-Dec,Pork,Total production,"Million lbs, CWE",24956.6
2016,Yr Jan-Dec,Pork,Total supply,"Million lbs, CWE",26637.609
2016,Yr Jan-Dec,Total poultry,Beginning stocks,Million LBS,1041
2016,Yr Jan-Dec,Total poultry,Condemnations,Million LBS,436.0354
2016,Yr Jan-Dec,Total poultry,Ending stocks,Million LBS,1064.534
2016,Yr Jan-Dec,Total poultry,Exports,Million LBS,7372.415
2016,Yr Jan-Dec,Total poultry,Federally inspected production,Million LBS,47225.782
2016,Yr Jan-Dec,Total poultry,Imports,Million LBS,183.89
2016,Yr Jan-Dec,Total poultry,Net ready-to-cook production,Million LBS,46789.7302
2016,Yr Jan-Dec,Total poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,122.2784
2016,Yr Jan-Dec,Total poultry,"Per capita disappearance, retail weight",(LBS) Pounds,107.5533
2016,Yr Jan-Dec,Total poultry,Total disappearance,Million LBS,39577.6712
2016,Yr Jan-Dec,Total poultry,Total supply,Million LBS,48014.6202
2016,Yr Jan-Dec,Total red meat,Beginning stocks,"Million lbs, CWE",1320.3601
2016,Yr Jan-Dec,Total red meat,Commercial production,"Million lbs, CWE",50387.8
2016,Yr Jan-Dec,Total red meat,Ending stocks,"Million lbs, CWE",1304.3843
2016,Yr Jan-Dec,Total red meat,Exports,"Million lbs, CWE",7801.012
2016,Yr Jan-Dec,Total red meat,Farm production,"Million lbs, CWE",93.2
2016,Yr Jan-Dec,Total red meat,Imports,"Million lbs, CWE",4319.148
2016,Yr Jan-Dec,Total red meat,"Per capita disappearance, carcass weight",(LBS) Pounds,145.257
2016,Yr Jan-Dec,Total red meat,"Per capita disappearance, retail weight",(LBS) Pounds,106.8385
2016,Yr Jan-Dec,Total red meat,Total disappearance,"Million lbs, CWE",47015.1119
2016,Yr Jan-Dec,Total red meat,Total production,"Million lbs, CWE",50481
2016,Yr Jan-Dec,Total red meat,Total supply,"Million lbs, CWE",56120.5081
2016,Yr Jan-Dec,Total red meat and poultry,Beginning stocks,"Million lbs, CWE",2361.36
2016,Yr Jan-Dec,Total red meat and poultry,Commercial production,"Million lbs, CWE",97177.53
2016,Yr Jan-Dec,Total red meat and poultry,Ending stocks,"Million lbs, CWE",2368.918
2016,Yr Jan-Dec,Total red meat and poultry,Exports,"Million lbs, CWE",15173.427
2016,Yr Jan-Dec,Total red meat and poultry,Imports,"Million lbs, CWE",4503.038
2016,Yr Jan-Dec,Total red meat and poultry,Other production,"Million lbs, CWE",93.2
2016,Yr Jan-Dec,Total red meat and poultry,"Per capita disappearance, boneless retail weight",(LBS) Pounds,177.796
2016,Yr Jan-Dec,Total red meat and poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,267.535
2016,Yr Jan-Dec,Total red meat and poultry,"Per capita disappearance, retail weight",(LBS) Pounds,214.391
2016,Yr Jan-Dec,Total red meat and poultry,Total disappearance,"Million lbs, CWE",86592.783
2016,Yr Jan-Dec,Total red meat and poultry,Total production,"Million lbs, CWE",97270.73
2016,Yr Jan-Dec,Total red meat and poultry,Total supply,"Million lbs, CWE",104135.128
2016,Yr Jan-Dec,Turkeys,Beginning stocks,Million LBS,201.011
2016,Yr Jan-Dec,Turkeys,Condemnations,Million LBS,0
2016,Yr Jan-Dec,Turkeys,Ending stocks,Million LBS,278.741
2016,Yr Jan-Dec,Turkeys,Exports,Million LBS,569.393
2016,Yr Jan-Dec,Turkeys,Federally inspected production,Million LBS,5981.101
2016,Yr Jan-Dec,Turkeys,Imports,Million LBS,50.164
2016,Yr Jan-Dec,Turkeys,Net ready-to-cook production,Million LBS,5981.101
2016,Yr Jan-Dec,Turkeys,"Per capita disappearance, boneless retail weight",(LBS) Pounds,13.142
2016,Yr Jan-Dec,Turkeys,"Per capita disappearance, carcass weight",(LBS) Pounds,16.6347
2016,Yr Jan-Dec,Turkeys,"Per capita disappearance, retail weight",(LBS) Pounds,16.6347
2016,Yr Jan-Dec,Turkeys,Total disappearance,Million LBS,5384.142
2016,Yr Jan-Dec,Turkeys,Total supply,Million LBS,6232.276
2016,Yr Jan-Dec,U.S. population,Population,Million,323.668
2016,Yr Jan-Dec,Veal,Beginning stocks,"Million lbs, CWE",6.235
2016,Yr Jan-Dec,Veal,Commercial production,"Million lbs, CWE",75.6
2016,Yr Jan-Dec,Veal,Ending stocks,"Million lbs, CWE",14.426
2016,Yr Jan-Dec,Veal,Exports,"Million lbs, CWE",0
2016,Yr Jan-Dec,Veal,Farm production,"Million lbs, CWE",5.5
2016,Yr Jan-Dec,Veal,Imports,"Million lbs, CWE",0
2016,Yr Jan-Dec,Veal,"Per capita disappearance, boneless retail weight",(LBS) Pounds,0.154
2016,Yr Jan-Dec,Veal,"Per capita disappearance, carcass weight",(LBS) Pounds,0.2253
2016,Yr Jan-Dec,Veal,"Per capita disappearance, retail weight",(LBS) Pounds,0.187
2016,Yr Jan-Dec,Veal,Total disappearance,"Million lbs, CWE",72.909
2016,Yr Jan-Dec,Veal,Total production,"Million lbs, CWE",81.1
2016,Yr Jan-Dec,Veal,Total supply,"Million lbs, CWE",87.335
2017,Q1 Jan-Mar,Beef,Beginning stocks,"Million lbs, CWE",756.6922
2017,Q1 Jan-Mar,Beef,Commercial production,"Million lbs, CWE",6302.9
2017,Q1 Jan-Mar,Beef,Ending stocks,"Million lbs, CWE",616.1269
2017,Q1 Jan-Mar,Beef,Exports,"Million lbs, CWE",652.683
2017,Q1 Jan-Mar,Beef,Farm production,"Million lbs, CWE",23.7882
2017,Q1 Jan-Mar,Beef,Imports,"Million lbs, CWE",699.553
2017,Q1 Jan-Mar,Beef,"Per capita disappearance, boneless retail weight",(LBS) Pounds,13.405
2017,Q1 Jan-Mar,Beef,"Per capita disappearance, carcass weight",(LBS) Pounds,20.0368
2017,Q1 Jan-Mar,Beef,"Per capita disappearance, retail weight",(LBS) Pounds,14.0258
2017,Q1 Jan-Mar,Beef,Total disappearance,"Million lbs, CWE",6514.1235
2017,Q1 Jan-Mar,Beef,Total production,"Million lbs, CWE",6326.6882
2017,Q1 Jan-Mar,Beef,Total supply,"Million lbs, CWE",7782.9334
2017,Q1 Jan-Mar,"Chickens, Broilers",Beginning stocks,Million LBS,777.551
2017,Q1 Jan-Mar,"Chickens, Broilers",Condemnations,Million LBS,109.4922
2017,Q1 Jan-Mar,"Chickens, Broilers",Ending stocks,Million LBS,741.952
2017,Q1 Jan-Mar,"Chickens, Broilers",Exports,Million LBS,1720.263
2017,Q1 Jan-Mar,"Chickens, Broilers",Federally inspected production,Million LBS,10232.917
2017,Q1 Jan-Mar,"Chickens, Broilers",Imports,Million LBS,32.39
2017,Q1 Jan-Mar,"Chickens, Broilers",Net ready-to-cook production,Million LBS,10123.4248
2017,Q1 Jan-Mar,"Chickens, Broilers","Per capita disappearance, boneless retail weight",(LBS) Pounds,15.69
2017,Q1 Jan-Mar,"Chickens, Broilers","Per capita disappearance, carcass weight",(LBS) Pounds,26.0564
2017,Q1 Jan-Mar,"Chickens, Broilers","Per capita disappearance, retail weight",(LBS) Pounds,22.3825
2017,Q1 Jan-Mar,"Chickens, Broilers",Total disappearance,Million LBS,8471.1508
2017,Q1 Jan-Mar,"Chickens, Broilers",Total supply,Million LBS,10933.3658
2017,Q1 Jan-Mar,"Chickens, Other",Beginning stocks,Million LBS,8.242
2017,Q1 Jan-Mar,"Chickens, Other",Condemnations,Million LBS,0.1409
2017,Q1 Jan-Mar,"Chickens, Other",Ending stocks,Million LBS,4.926
2017,Q1 Jan-Mar,"Chickens, Other",Exports,Million LBS,32.726
2017,Q1 Jan-Mar,"Chickens, Other",Federally inspected production,Million LBS,128.078
2017,Q1 Jan-Mar,"Chickens, Other",Imports,Million LBS,0.9
2017,Q1 Jan-Mar,"Chickens, Other",Net ready-to-cook production,Million LBS,127.9371
